346,0,-10,83,-39,-26,69,-453,576,-468,0,0,0,7/13/2016 20:52
347,0,-10,82,-45,-10,89,-453,559,-471,0,0,0,7/13/2016 20:52
,,,,,,,,,,,,,
349,0,-10,83,-62,-80,100,-457,566,-455,0,0,0,7/13/2016 20:52
350,0,-10,82,-256,-29,106,-448,568,-468,0,0,0,7/13/2016 20:52
351,-1,-9,82,-303,23,129,-458,569,-463,0,0,0,7/13/2016 20:52
352,0,-9,83,-320,-160,79,-444,550,-461,0,0,0,7/13/2016 20:52
353,0,-9,83,-340,12,113,-467,549,-461,0,0,0,7/13/2016 20:52
354,0,-8,82,-650,-5,90,-462,559,-455,0,0,0,7/13/2016 20:52
355,0,-8,83,-668,170,46,-481,558,-451,0,0,0,7/13/2016 20:52
356,-1,-6,82,-487,112,130,-475,561,-443,0,0,0,7/13/2016 20:52
357,0,-6,82,-51,352,51,-466,583,-420,0,0,0,7/13/2016 20:52
